"","id","activity_date","total_steps","total_distance","tracker_distance","logged_activities_distance","very_active_distance","moderately_active_distance","light_active_distance","sedentary_active_distance","very_active_minutes","fairly_active_minutes","lightly_active_minutes","sedentary_minutes","calories","day_of_week"
"366",2873212765,"4/23/2016",9317,6.34999990463257,6.34999990463257,0,2.08999991416931,0.230000004172325,4.01999998092651,0.00999999977648258,28,5,330,1077,2021,"Saturday"
"367",3372868164,"4/23/2016",7396,5.07000017166138,5.07000017166138,0,1.39999997615814,0.0799999982118607,3.57999992370605,0,20,2,303,1115,1995,"Saturday"
"368",3977333714,"4/23/2016",12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,"Saturday"
"369",4020332650,"4/23/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"Saturday"
"370",4319703577,"4/23/2016",4935,3.30999994277954,3.30999994277954,0,0,0,3.30999994277954,0,0,0,233,546,1945,"Saturday"
"371",4388161847,"4/23/2016",13236,10.1800003051758,10.1800003051758,0,4.5,0.319999992847443,5.34999990463257,0,58,5,215,749,3306,"Saturday"
"372",4445114986,"4/23/2016",4363,2.9300000667572,2.9300000667572,0,0,0,2.9300000667572,0,0,0,201,1239,2149,"Saturday"
"373",4558609924,"4/23/2016",6890,4.55000019073486,4.55000019073486,0,0.340000003576279,0.200000002980232,4.01000022888184,0,5,5,308,1122,2085,"Saturday"
"374",4702921684,"4/23/2016",15126,12.2700004577637,12.2700004577637,0,0.759999990463257,3.24000000953674,8.27000045776367,0,9,66,408,469,3691,"Saturday"
"375",5553957443,"4/23/2016",4112,2.69000005722046,2.69000005722046,0,0,0,2.6800000667572,0,0,0,272,443,1776,"Saturday"
"376",5577150313,"4/23/2016",7638,5.71000003814697,5.71000003814697,0,1.21000003814697,0.360000014305115,4.1399998664856,0,24,24,223,627,3152,"Saturday"
"377",6117666160,"4/23/2016",11495,8.68000030517578,8.68000030517578,0,0,0,8.68000030517578,0,0,0,512,468,2651,"Saturday"
"378",6290855005,"4/23/2016",0,0,0,0,0,0,0,0,33,0,0,1407,2664,"Saturday"
"379",6775888955,"4/23/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1841,"Saturday"
"380",6962181067,"4/23/2016",20031,13.2399997711182,13.2399997711182,0,4.19999980926514,2,7.03999996185303,0,58,41,347,484,2571,"Saturday"
"381",7007744171,"4/23/2016",8093,5.40999984741211,5.40999984741211,0,0.129999995231628,1.12999999523163,4.15000009536743,0,2,25,223,1190,2284,"Saturday"
"382",7086361926,"4/23/2016",2817,1.80999994277954,1.80999994277954,0,0,0,1.79999995231628,0,0,0,90,1350,1965,"Saturday"
"383",8053475328,"4/23/2016",22359,17.1900005340576,17.1900005340576,0,12.539999961853,0.629999995231628,4.01999998092651,0,125,14,223,741,3554,"Saturday"
"384",8253242879,"4/23/2016",9282,6.26000022888184,6.26000022888184,0,2.08999991416931,1.03999996185303,3.13000011444092,0,30,26,191,1193,2132,"Saturday"
"385",8378563200,"4/23/2016",5709,4.53000020980835,4.53000020980835,0,1.51999998092651,0.519999980926514,2.48000001907349,0,19,10,136,740,2908,"Saturday"
"386",8583815059,"4/23/2016",9423,7.34999990463257,7.34999990463257,0,0.529999971389771,2.02999997138977,4.75,0,7,44,238,1151,3012,"Saturday"
"387",8792009665,"4/23/2016",5245,3.35999989509583,3.35999989509583,0,0.159999996423721,0.439999997615814,2.75,0,8,45,232,795,2748,"Saturday"
"388",8877689391,"4/23/2016",11200,7.42999982833862,7.42999982833862,0,0,0,7.40000009536743,0.00999999977648258,102,6,300,1032,3891,"Saturday"
"389",1503960366,"4/24/2016",10039,6.40999984741211,6.40999984741211,0,2.92000007629395,0.209999993443489,3.27999997138977,0,39,5,238,709,1788,"Sunday"
"390",1624580081,"4/24/2016",6076,3.95000004768372,3.95000004768372,0,1.14999997615814,0.910000026226044,1.88999998569489,0,16,18,185,1221,1617,"Sunday"
"391",1644430081,"4/24/2016",3321,2.41000008583069,2.41000008583069,0,0,0,2.41000008583069,0,0,0,89,1351,2413,"Sunday"
"392",1844505072,"4/24/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1347,"Sunday"
"393",1927972279,"4/24/2016",2090,1.45000004768372,1.45000004768372,0,0.0700000002980232,0.239999994635582,1.13999998569489,0,1,6,75,1358,2324,"Sunday"
"394",2022484408,"4/24/2016",13481,10.2799997329712,10.2799997329712,0,4.55000019073486,1.14999997615814,4.57999992370605,0,37,26,216,1161,2529,"Sunday"
"395",2026352035,"4/24/2016",3490,2.16000008583069,2.16000008583069,0,0,0,2.16000008583069,0,0,0,164,704,1401,"Sunday"
"396",2320127002,"4/24/2016",4165,2.80999994277954,2.80999994277954,0,0,0,2.79999995231628,0,0,0,204,1236,1725,"Sunday"
"397",2347167796,"4/24/2016",9471,6.26000022888184,6.26000022888184,0,0,0,6.26000022888184,0,0,0,360,584,2187,"Sunday"
"398",2873212765,"4/24/2016",6873,4.67999982833862,4.67999982833862,0,3,0.0599999986588955,1.62000000476837,0,46,1,190,1203,1898,"Sunday"
"399",3372868164,"4/24/2016",6731,4.59000015258789,4.59000015258789,0,0.889999985694885,0.189999997615814,3.49000000953674,0.0199999995529652,14,7,292,1127,1921,"Sunday"
"400",3977333714,"4/24/2016",14112,10,10,0,3.26999998092651,4.55999994277954,2.17000007629395,0,30,95,129,660,1655,"Sunday"
"401",4020332650,"4/24/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"Sunday"
"402",4319703577,"4/24/2016",4081,2.74000000953674,2.74000000953674,0,0.0599999986588955,0.200000002980232,2.47000002861023,0,1,5,191,692,1880,"Sunday"
"403",4388161847,"4/24/2016",10243,7.88000011444092,7.88000011444092,0,1.08000004291534,0.509999990463257,6.30000019073486,0,14,8,239,584,2885,"Sunday"
"404",4445114986,"4/24/2016",5002,3.35999989509583,3.35999989509583,0,0,0,3.35999989509583,0,0,0,244,1196,2247,"Sunday"
"405",4558609924,"4/24/2016",8563,5.65999984741211,5.65999984741211,0,0,0,5.65000009536743,0,0,0,395,1045,2173,"Sunday"
"406",4702921684,"4/24/2016",15050,12.2200002670288,12.2200002670288,0,1.20000004768372,5.11999988555908,5.88000011444092,0,15,95,281,542,3538,"Sunday"
"407",5553957443,"4/24/2016",1807,1.17999994754791,1.17999994754791,0,0,0,1.17999994754791,0,0,0,104,582,1507,"Sunday"
"408",5577150313,"4/24/2016",15764,11.7799997329712,11.7799997329712,0,7.65000009536743,2.15000009536743,1.98000001907349,0,210,65,141,425,4392,"Sunday"
"409",6117666160,"4/24/2016",7623,5.76000022888184,5.76000022888184,0,0,0,5.76000022888184,0,0,0,362,711,2305,"Sunday"
"410",6290855005,"4/24/2016",5896,4.46000003814697,4.46000003814697,0,0,0,4.46000003814697,0,0,0,258,1182,2703,"Sunday"
"411",6775888955,"4/24/2016",2153,1.53999996185303,1.53999996185303,0,0.769999980926514,0.620000004768372,0.150000005960464,0,11,18,11,1400,2053,"Sunday"
"412",6962181067,"4/24/2016",5029,3.3199999332428,3.3199999332428,0,0,0,3.3199999332428,0,0,0,199,720,1705,"Sunday"
"413",7007744171,"4/24/2016",11085,7.42000007629395,7.42000007629395,0,0,0,7.42000007629395,0,0,0,419,1021,2667,"Sunday"
"414",7086361926,"4/24/2016",3520,2.16000008583069,2.16000008583069,0,0,0,2.15000009536743,0,0,0,125,566,2049,"Sunday"
"415",8053475328,"4/24/2016",22988,17.9500007629395,17.9500007629395,0,13.1300001144409,1.54999995231628,3.25999999046326,0,129,33,182,1096,3577,"Sunday"
"416",8253242879,"4/24/2016",8905,7.13000011444092,7.13000011444092,0,5.59999990463257,0.189999997615814,1.3400000333786,0,41,4,82,1313,1976,"Sunday"
"417",8378563200,"4/24/2016",3703,2.94000005722046,2.94000005722046,0,0,0,2.94000005722046,0,0,0,135,734,2741,"Sunday"
"418",8583815059,"4/24/2016",8286,6.46000003814697,6.46000003814697,0,0.150000005960464,2.04999995231628,4.26999998092651,0,2,44,206,1188,2889,"Sunday"
"419",8792009665,"4/24/2016",400,0.259999990463257,0.259999990463257,0,0.0399999991059303,0.0500000007450581,0.159999996423721,0,3,8,19,1410,1799,"Sunday"
"420",8877689391,"4/24/2016",16674,15.7399997711182,15.7399997711182,0,11.0100002288818,0.00999999977648258,4.69000005722046,0,64,1,227,1148,3455,"Sunday"
"421",1503960366,"4/25/2016",15355,9.80000019073486,9.80000019073486,0,5.28999996185303,0.569999992847443,3.94000005722046,0,73,14,216,814,2013,"Monday"
"422",1624580081,"4/25/2016",6497,4.21999979019165,4.21999979019165,0,0,0,4.19999980926514,0.0199999995529652,0,0,202,1238,1492,"Monday"
"423",1644430081,"4/25/2016",3580,2.59999990463257,2.59999990463257,0,0.589999973773956,0.0599999986588955,1.95000004768372,0,8,1,94,1337,2497,"Monday"
"424",1844505072,"4/25/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1347,"Monday"
"425",1927972279,"4/25/2016",152,0.109999999403954,0.109999999403954,0,0,0,0.109999999403954,0,0,0,12,1303,2100,"Monday"
"426",2022484408,"4/25/2016",11369,8.01000022888184,8.01000022888184,0,3.32999992370605,0.219999998807907,4.46000003814697,0,44,8,217,1171,2470,"Monday"
"427",2026352035,"4/25/2016",6017,3.73000001907349,3.73000001907349,0,0,0,3.73000001907349,0,0,0,260,821,1576,"Monday"
"428",2320127002,"4/25/2016",3588,2.42000007629395,2.42000007629395,0,0.230000004172325,0.200000002980232,1.99000000953674,0,3,5,152,1280,1654,"Monday"
"429",2347167796,"4/25/2016",9482,6.38000011444092,6.38000011444092,0,1.26999998092651,0.519999980926514,4.59999990463257,0,15,11,277,653,2095,"Monday"
"430",2873212765,"4/25/2016",7373,4.94999980926514,4.94999980926514,0,0,0,4.94999980926514,0,0,0,359,1081,1907,"Monday"
"431",3372868164,"4/25/2016",5995,4.09000015258789,4.09000015258789,0,0,0,4.09000015258789,0,0,0,416,1024,2010,"Monday"
"432",3977333714,"4/25/2016",11177,8.47999954223633,8.47999954223633,0,5.61999988555908,0.430000007152557,2.41000008583069,0,50,9,133,781,1570,"Monday"
"433",4020332650,"4/25/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"Monday"
"434",4319703577,"4/25/2016",9259,6.21000003814697,6.21000003814697,0,0,0.280000001192093,5.92999982833862,0,0,8,390,544,2314,"Monday"
"435",4388161847,"4/25/2016",12961,9.97000026702881,9.97000026702881,0,0.730000019073486,1.39999997615814,7.84000015258789,0,11,31,301,1054,3288,"Monday"
"436",4445114986,"4/25/2016",3385,2.26999998092651,2.26999998092651,0,0,0,2.26999998092651,0,0,0,179,916,2070,"Monday"
"437",4558609924,"4/25/2016",8095,5.34999990463257,5.34999990463257,0,0.589999973773956,0.25,4.51000022888184,0,18,10,340,993,2225,"Monday"
"438",4702921684,"4/25/2016",9167,7.42999982833862,7.42999982833862,0,0.490000009536743,0.819999992847443,6.1100001335144,0,6,15,270,730,3064,"Monday"
"439",5553957443,"4/25/2016",10946,7.19000005722046,7.19000005722046,0,2.9300000667572,0.569999992847443,3.69000005722046,0,51,11,201,732,2033,"Monday"
"440",5577150313,"4/25/2016",6393,4.78000020980835,4.78000020980835,0,1.35000002384186,0.670000016689301,2.75999999046326,0,61,38,214,743,3374,"Monday"
"441",6117666160,"4/25/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1497,"Monday"
"442",6290855005,"4/25/2016",7802,5.90000009536743,5.90000009536743,0,0.680000007152557,0.180000007152557,5.03000020980835,0.00999999977648258,8,3,249,1180,2771,"Monday"
"443",6775888955,"4/25/2016",6474,4.6399998664856,4.6399998664856,0,2.26999998092651,0.46000000834465,1.89999997615814,0,33,13,92,1302,2484,"Monday"
"444",6962181067,"4/25/2016",13239,9.27000045776367,9.07999992370605,2.78517508506775,3.01999998092651,1.67999994754791,4.46000003814697,0.100000001490116,35,31,282,637,2194,"Monday"
"445",7007744171,"4/25/2016",18229,13.3400001525879,12.1999998092651,4.86179208755493,4.30999994277954,1.37000000476837,7.67000007629395,0,51,24,379,986,3055,"Monday"
"446",7086361926,"4/25/2016",10091,6.82000017166138,6.82000017166138,0,3.75,0.699999988079071,2.36999988555908,0,69,39,129,706,2752,"Monday"
"447",8053475328,"4/25/2016",20500,15.6899995803833,15.6899995803833,0,11.3699998855591,0.46000000834465,3.85999989509583,0,118,9,209,1104,3403,"Monday"
"448",8253242879,"4/25/2016",6829,4.51000022888184,4.51000022888184,0,0.360000014305115,2.39000010490417,1.76999998092651,0,7,54,118,1261,1909,"Monday"
"449",8378563200,"4/25/2016",12405,9.84000015258789,9.84000015258789,2.0921471118927,5.05000019073486,0.870000004768372,3.92000007629395,0,117,16,141,692,4005,"Monday"
"450",8583815059,"4/25/2016",4503,3.50999999046326,3.50999999046326,0,1.47000002861023,0.239999994635582,1.80999994277954,0,18,6,122,1294,2547,"Monday"
"451",8792009665,"4/25/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1688,"Monday"
"452",8877689391,"4/25/2016",12986,8.73999977111816,8.73999977111816,0,2.36999988555908,0.0700000002980232,6.26999998092651,0.00999999977648258,113,8,218,1101,3802,"Monday"
"453",1503960366,"4/26/2016",13755,8.78999996185303,8.78999996185303,0,2.32999992370605,0.920000016689301,5.53999996185303,0,31,23,279,833,1970,"Tuesday"
"454",1624580081,"4/26/2016",2826,1.8400000333786,1.8400000333786,0,0,0,1.83000004291534,0.00999999977648258,0,0,140,1300,1402,"Tuesday"
"455",1644430081,"4/26/2016",9919,7.21000003814697,7.21000003814697,0,0.800000011920929,1.72000002861023,4.69000005722046,0,11,41,223,1165,3123,"Tuesday"
"456",1844505072,"4/26/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1347,"Tuesday"
"457",1927972279,"4/26/2016",3761,2.59999990463257,2.59999990463257,0,0,0,2.59999990463257,0,0,0,192,1058,2638,"Tuesday"
"458",2022484408,"4/26/2016",10119,7.19000005722046,7.19000005722046,0,1.42999994754791,0.660000026226044,5.1100001335144,0,55,24,275,1086,2793,"Tuesday"
"459",2026352035,"4/26/2016",5933,3.6800000667572,3.6800000667572,0,0,0,3.6800000667572,0,0,0,288,1018,1595,"Tuesday"
"460",2320127002,"4/26/2016",3409,2.29999995231628,2.29999995231628,0,0,0,2.29999995231628,0,0,0,147,1293,1632,"Tuesday"
"461",2347167796,"4/26/2016",5980,3.95000004768372,3.95000004768372,0,0,0,3.95000004768372,0,0,0,227,732,1861,"Tuesday"
"462",2873212765,"4/26/2016",8242,5.53999996185303,5.53999996185303,0,0.119999997317791,0.180000007152557,5.23999977111816,0,2,5,309,1124,1882,"Tuesday"
"463",3372868164,"4/26/2016",8283,5.78999996185303,5.78999996185303,0,1.85000002384186,0.0500000007450581,3.86999988555908,0.00999999977648258,22,2,333,1083,2057,"Tuesday"
"464",3977333714,"4/26/2016",11388,7.61999988555908,7.61999988555908,0,0.449999988079071,4.21999979019165,2.95000004768372,0,7,95,170,797,1551,"Tuesday"
"465",4020332650,"4/26/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"Tuesday"
"466",4319703577,"4/26/2016",9899,6.6399998664856,6.6399998664856,0,0.569999992847443,0.920000016689301,5.15000009536743,0,8,21,288,649,2236,"Tuesday"
"467",4388161847,"4/26/2016",9461,7.28000020980835,7.28000020980835,0,0.939999997615814,1.05999994277954,5.26999998092651,0,14,23,224,673,2929,"Tuesday"
"468",4445114986,"4/26/2016",6326,4.40999984741211,4.40999984741211,0,2.41000008583069,0.0399999991059303,1.96000003814697,0,29,1,180,839,2291,"Tuesday"
"469",4558609924,"4/26/2016",9148,6.05000019073486,6.05000019073486,0,0.430000007152557,2.02999997138977,3.58999991416931,0,12,41,283,1062,2223,"Tuesday"
"470",4702921684,"4/26/2016",6108,4.94999980926514,4.94999980926514,0,0.0700000002980232,0.349999994039536,4.53999996185303,0,1,8,216,765,2784,"Tuesday"
"471",5553957443,"4/26/2016",11886,7.76000022888184,7.76000022888184,0,2.36999988555908,0.930000007152557,4.46000003814697,0,40,18,238,750,2093,"Tuesday"
"472",5577150313,"4/26/2016",5325,3.98000001907349,3.98000001907349,0,0.850000023841858,0.649999976158142,2.47000002861023,0,38,32,181,759,3088,"Tuesday"
"473",6117666160,"4/26/2016",9543,7.21000003814697,7.21000003814697,0,0,0.340000003576279,6.86999988555908,0,0,7,352,1077,2450,"Tuesday"
"474",6290855005,"4/26/2016",0,0,0,0,0,0,0,0,0,0,0,1440,2060,"Tuesday"
"475",6775888955,"4/26/2016",7091,5.26999998092651,5.26999998092651,1.95959603786469,3.48000001907349,0.870000004768372,0.730000019073486,0,42,30,47,1321,2584,"Tuesday"
"476",6962181067,"4/26/2016",10433,6.90000009536743,6.90000009536743,0,2.57999992370605,0.419999986886978,3.90000009536743,0,36,7,254,680,2012,"Tuesday"
"477",7007744171,"4/26/2016",15090,10.1000003814697,10.1000003814697,0,0.930000007152557,0.939999997615814,8.22999954223633,0,16,22,424,978,2939,"Tuesday"
"478",7086361926,"4/26/2016",10387,7.07000017166138,7.07000017166138,0,4.15999984741211,0.769999980926514,2.11999988555908,0,70,33,132,726,2781,"Tuesday"
"479",8053475328,"4/26/2016",12685,9.61999988555908,9.61999988555908,0,6.30999994277954,0.200000002980232,3.09999990463257,0,68,5,185,1182,2846,"Tuesday"
"480",8253242879,"4/26/2016",4562,3.03999996185303,3.03999996185303,0,1.17999994754791,0.490000009536743,1.37000000476837,0,19,14,108,1299,1813,"Tuesday"
"481",8378563200,"4/26/2016",16208,12.8500003814697,12.8500003814697,0,7.51000022888184,0.920000016689301,4.42000007629395,0,90,18,161,593,3763,"Tuesday"
"482",8583815059,"4/26/2016",10499,8.1899995803833,8.1899995803833,0,0.0700000002980232,4.21999979019165,3.89000010490417,0,1,91,214,1134,3093,"Tuesday"
"483",8792009665,"4/26/2016",1321,0.850000023841858,0.850000023841858,0,0,0,0.850000023841858,0,0,0,80,1360,1928,"Tuesday"
"484",8877689391,"4/26/2016",11101,8.43000030517578,8.43000030517578,0,1.75999999046326,0.129999995231628,6.5,0,22,3,258,1157,2860,"Tuesday"
"485",1503960366,"4/27/2016",18134,12.210000038147,12.210000038147,0,6.40000009536743,0.409999996423721,5.40999984741211,0,78,11,243,1108,2159,"Wednesday"
"486",1624580081,"4/27/2016",8367,5.44000005722046,5.44000005722046,0,1.11000001430511,1.87000000476837,2.46000003814697,0,17,36,154,1233,1670,"Wednesday"
"487",1644430081,"4/27/2016",3032,2.20000004768372,2.20000004768372,0,0,0,2.20000004768372,0,0,0,118,1322,2489,"Wednesday"
"488",1844505072,"4/27/2016",4,0,0,0,0,0,0,0,0,0,1,1439,1348,"Wednesday"
"489",1927972279,"4/27/2016",0,0,0,0,0,0,0,0,0,0,0,1440,2063,"Wednesday"
"490",2022484408,"4/27/2016",10159,7.13000011444092,7.13000011444092,0,1.03999996185303,0.970000028610229,5.11999988555908,0,19,20,282,1119,2463,"Wednesday"
"491",2026352035,"4/27/2016",6088,3.76999998092651,3.76999998092651,0,0,0,3.76999998092651,0,0,0,286,586,1593,"Wednesday"
"492",2320127002,"4/27/2016",1715,1.1599999666214,1.1599999666214,0,0,0,1.1599999666214,0,0,0,82,1358,1481,"Wednesday"
"493",2347167796,"4/27/2016",11423,7.57999992370605,7.57999992370605,0,1.86000001430511,0.400000005960464,5.32000017166138,0,26,9,295,623,2194,"Wednesday"
"494",2873212765,"4/27/2016",3516,2.35999989509583,2.35999989509583,0,0,0,2.35999989509583,0,46,0,197,1197,1966,"Wednesday"
"495",3372868164,"4/27/2016",7904,5.42000007629395,5.42000007629395,0,1.58000004291534,0.629999995231628,3.19000005722046,0.00999999977648258,24,13,346,1057,2095,"Wednesday"
"496",3977333714,"4/27/2016",7193,5.03999996185303,5.03999996185303,0,0,0.419999986886978,4.61999988555908,0,0,10,176,714,1377,"Wednesday"
"497",4020332650,"4/27/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"Wednesday"
"498",4319703577,"4/27/2016",10780,7.23000001907349,7.23000001907349,0,0.409999996423721,1.91999995708466,4.90999984741211,0,6,47,300,680,2324,"Wednesday"
"499",4388161847,"4/27/2016",11193,8.60999965667725,8.60999965667725,0,0.699999988079071,2.50999999046326,5.3899998664856,0,11,48,241,684,3074,"Wednesday"
"500",4445114986,"4/27/2016",7243,5.03000020980835,5.03000020980835,0,2.61999988555908,0.0299999993294477,2.38000011444092,0,32,1,194,839,2361,"Wednesday"
"501",4558609924,"4/27/2016",9557,6.32000017166138,6.32000017166138,0,1.96000003814697,0.889999985694885,3.46000003814697,0,27,14,312,1087,2098,"Wednesday"
"502",4702921684,"4/27/2016",7047,5.71999979019165,5.71999979019165,0,0.0900000035762787,0.800000011920929,4.78000020980835,0,1,16,238,733,2908,"Wednesday"
"503",5553957443,"4/27/2016",10538,6.88000011444092,6.88000011444092,0,1.13999998569489,1,4.73999977111816,0,16,16,206,745,1922,"Wednesday"
"504",5577150313,"4/27/2016",6805,5.1399998664856,5.1399998664856,0,1.80999994277954,0.400000005960464,2.9300000667572,0,63,16,190,773,3294,"Wednesday"
"505",6117666160,"4/27/2016",9411,7.1100001335144,7.1100001335144,0,0,0,7.1100001335144,0,0,0,458,417,2576,"Wednesday"
"506",6290855005,"4/27/2016",5565,4.21000003814697,4.21000003814697,0,0,0,4.17999982833862,0.0299999993294477,0,0,287,1153,2743,"Wednesday"
"507",6775888955,"4/27/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1841,"Wednesday"
"508",6962181067,"4/27/2016",10320,6.82000017166138,6.82000017166138,0,0.550000011920929,2.01999998092651,4.25,0,7,38,279,697,2034,"Wednesday"
"509",7007744171,"4/27/2016",13541,10.2200002670288,9.0600004196167,4.88560485839844,4.26999998092651,0.660000026226044,5.28999996185303,0,50,12,337,1041,2830,"Wednesday"
"510",7086361926,"4/27/2016",11107,8.34000015258789,8.34000015258789,0,5.63000011444092,0.180000007152557,2.52999997138977,0,55,6,145,829,2693,"Wednesday"
"511",8053475328,"4/27/2016",12422,9.81999969482422,9.81999969482422,0,6.46000003814697,0.430000007152557,2.9300000667572,0,60,10,183,1187,2852,"Wednesday"
"512",8253242879,"4/27/2016",10232,8.18000030517578,8.18000030517578,0,6.23999977111816,0.230000004172325,1.70000004768372,0,45,5,104,1286,2008,"Wednesday"
"513",8378563200,"4/27/2016",7359,5.84000015258789,5.84000015258789,0,0.330000013113022,0.180000007152557,5.32999992370605,0,4,4,192,676,3061,"Wednesday"
"514",8583815059,"4/27/2016",12474,9.72999954223633,9.72999954223633,0,6.59999990463257,0.270000010728836,2.86999988555908,0,77,5,129,1229,3142,"Wednesday"
"515",8792009665,"4/27/2016",1758,1.12999999523163,1.12999999523163,0,0,0,1.12999999523163,0,0,0,112,900,2067,"Wednesday"
"516",8877689391,"4/27/2016",23629,20.6499996185303,20.6499996185303,0,13.0699996948242,0.439999997615814,7.09999990463257,0,93,8,235,1104,3808,"Wednesday"
"517",1503960366,"4/28/2016",13154,8.52999973297119,8.52999973297119,0,3.53999996185303,1.1599999666214,3.78999996185303,0,48,28,189,782,1898,"Thursday"
"518",1624580081,"4/28/2016",2759,1.78999996185303,1.78999996185303,0,0,0.200000002980232,1.60000002384186,0,0,5,115,1320,1401,"Thursday"
"519",1644430081,"4/28/2016",9405,6.84000015258789,6.84000015258789,0,0.200000002980232,2.3199999332428,4.30999994277954,0,3,53,227,1157,3108,"Thursday"
"520",1844505072,"4/28/2016",6907,4.57000017166138,4.57000017166138,0,0,0,4.55999994277954,0,0,0,302,1138,1992,"Thursday"
"521",1927972279,"4/28/2016",1675,1.1599999666214,1.1599999666214,0,0,0,1.1599999666214,0,0,0,95,1167,2351,"Thursday"
"522",2022484408,"4/28/2016",10140,7.11999988555908,7.11999988555908,0,0.409999996423721,1.33000004291534,5.3899998664856,0,6,20,291,1123,2296,"Thursday"
"523",2026352035,"4/28/2016",6375,3.95000004768372,3.95000004768372,0,0,0,3.95000004768372,0,0,0,331,626,1649,"Thursday"
"524",2320127002,"4/28/2016",1532,1.02999997138977,1.02999997138977,0,0,0,1.02999997138977,0,0,0,76,1364,1473,"Thursday"
"525",2347167796,"4/28/2016",5439,3.59999990463257,3.59999990463257,0,0,0,3.59999990463257,0,0,0,229,764,1854,"Thursday"
"526",2873212765,"4/28/2016",7913,5.40999984741211,5.40999984741211,0,2.16000008583069,0.340000003576279,2.91000008583069,0,28,7,213,1192,1835,"Thursday"
"527",3372868164,"4/28/2016",5512,3.75999999046326,3.75999999046326,0,0,0,3.75999999046326,0,0,0,385,1055,1972,"Thursday"
"528",3977333714,"4/28/2016",7114,4.88000011444092,4.88000011444092,0,1.37000000476837,0.28999999165535,3.22000002861023,0,15,8,190,804,1407,"Thursday"
"529",4020332650,"4/28/2016",0,0,0,0,0,0,0,0,0,0,0,1440,1980,"Thursday"
"530",4319703577,"4/28/2016",10817,7.28000020980835,7.28000020980835,0,1.00999999046326,0.330000013113022,5.94000005722046,0,13,8,359,552,2367,"Thursday"
"531",4388161847,"4/28/2016",10074,7.75,7.75,0,1.28999996185303,0.430000007152557,6.03000020980835,0,19,9,234,878,2969,"Thursday"
"532",4445114986,"4/28/2016",4493,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,236,762,2203,"Thursday"
"533",4558609924,"4/28/2016",9451,6.25,6.25,0,0.0199999995529652,0.270000010728836,5.94999980926514,0,1,11,367,985,2185,"Thursday"
"534",4702921684,"4/28/2016",9023,7.32000017166138,7.32000017166138,0,1.12999999523163,0.419999986886978,5.76999998092651,0,14,9,232,738,3033,"Thursday"
"535",5553957443,"4/28/2016",11393,7.63000011444092,7.63000011444092,0,3.71000003814697,0.75,3.17000007629395,0,49,13,165,727,1999,"Thursday"
"536",5577150313,"4/28/2016",9841,7.42999982833862,7.42999982833862,0,3.25,1.16999995708466,3.00999999046326,0,99,51,141,692,3580,"Thursday"
"537",6117666160,"4/28/2016",3403,2.59999990463257,2.59999990463257,0,0,0,2.59999990463257,0,0,0,141,758,1879,"Thursday"
"538",6290855005,"4/28/2016",5731,4.32999992370605,4.32999992370605,0,0,0,4.32999992370605,0,0,0,255,1185,2687,"Thursday"
"539",6775888955,"4/28/2016",703,0.5,0.5,0,0.0599999986588955,0.200000002980232,0.239999994635582,0,2,13,15,1410,1993,"Thursday"
"540",6962181067,"4/28/2016",12627,8.35000038146973,8.35000038146973,0,2.50999999046326,0.239999994635582,5.59000015258789,0,38,8,288,621,2182,"Thursday"
"541",7007744171,"4/28/2016",15128,10.1199998855591,10.1199998855591,0,1.0900000333786,0.769999980926514,8.26000022888184,0,16,16,401,1007,2836,"Thursday"
"542",7086361926,"4/28/2016",11584,7.80000019073486,7.80000019073486,0,2.78999996185303,1.63999998569489,3.35999989509583,0,54,48,161,810,2862,"Thursday"
"543",8053475328,"4/28/2016",15447,12.3999996185303,12.3999996185303,0,9.67000007629395,0.389999985694885,2.34999990463257,0,90,9,153,1188,3062,"Thursday"
"544",8253242879,"4/28/2016",2718,1.79999995231628,1.79999995231628,0,0.670000016689301,0.779999971389771,0.340000003576279,0,11,16,20,1393,1580,"Thursday"
"545",8378563200,"4/28/2016",5417,4.30000019073486,4.30000019073486,0,0.899999976158142,0.490000009536743,2.91000008583069,0,11,10,139,711,2884,"Thursday"
"546",8583815059,"4/28/2016",6174,4.82000017166138,4.82000017166138,0,0,1.20000004768372,3.60999989509583,0,0,28,203,1209,2757,"Thursday"
"547",8792009665,"4/28/2016",6157,3.94000005722046,3.94000005722046,0,0,0,3.94000005722046,0,0,0,310,714,2780,"Thursday"
"548",8877689391,"4/28/2016",14890,11.3000001907349,11.3000001907349,0,4.92999982833862,0.379999995231628,5.96999979019165,0,58,8,231,1143,3060,"Thursday"
